"","V161086","V161087","V161092","V161093","V161095","V161096","V161158x","V161267","V161270","V161310b","V161310c","V161310d","V161310e","V161310f","V161342","V161361x","V162031x","V162034a","V162078","V162079","V162171","V162239","V162240","V162241","V162242","V162333","V162334","V162335","V162336","V162337","V162338","V162339","V162340","V162341","V162342"
"2580",0,75,0,0,0,60,7,32,13,0,0,0,0,0,1,17,1,2,30,90,6,2,2,2,1,7,2,7,2,6,5,5,2,6,2
"2581",60,80,60,85,85,50,5,30,10,0,0,0,0,0,1,1,-1,-1,60,70,2,2,1,2,2,4,4,5,2,2,6,3,3,5,7
"2582",1,60,50,14,48,60,5,30,13,0,0,0,0,0,2,11,1,5,15,60,99,2,1,1,2,2,1,6,5,5,6,6,3,5,4
"2583",30,25,72,85,70,40,3,31,9,0,0,0,0,0,1,12,0,-1,61,40,4,1,1,2,1,2,1,6,4,2,6,5,3,6,6
"2584",69,0,78,71,68,16,1,26,9,0,0,0,0,0,2,7,1,1,84,0,2,2,2,1,2,4,4,6,6,5,6,7,1,3,1
"2585",100,15,70,100,85,60,1,42,9,0,0,0,0,0,2,6,1,1,100,0,99,1,2,2,1,2,1,6,7,2,7,7,5,5,2
"2586",85,30,85,100,85,15,1,68,13,0,0,1,0,0,1,13,1,1,85,40,4,2,1,2,1,4,4,7,1,4,1,6,1,7,5
"2587",70,0,100,70,85,-99,1,65,14,0,0,0,0,0,2,28,1,1,85,0,2,2,1,2,1,3,1,6,1,6,4,6,1,6,2
"2588",100,1,100,96,99,1,1,49,10,1,0,0,0,0,2,22,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"2589",70,40,70,60,85,50,2,66,10,0,0,0,0,0,2,15,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"2590",60,15,70,60,85,30,3,37,13,0,0,0,0,0,1,27,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"2591",5,65,18,2,12,73,7,22,10,0,0,0,0,0,1,11,0,-1,4,70,6,2,2,2,2,4,5,6,3,5,3,3,3,5,1
"2592",0,86,0,23,50,50,6,36,11,0,0,0,0,0,2,23,-1,-1,50,50,99,2,2,1,1,5,3,6,2,6,2,5,2,5,3
"2593",50,15,70,50,50,50,4,28,14,0,0,0,0,0,2,24,1,1,61,43,4,2,2,1,1,7,2,7,6,6,3,7,3,5,3
"2594",60,40,60,70,60,30,3,58,13,0,0,0,0,0,2,27,1,2,50,60,5,2,1,2,1,7,5,7,1,7,1,6,1,4,4
"2595",30,85,0,30,40,70,7,60,13,0,0,0,0,0,1,16,1,2,0,60,6,2,2,1,1,4,4,7,3,5,5,5,3,6,4
"2596",70,0,100,60,70,15,3,35,13,1,0,0,0,0,2,20,1,1,70,0,2,1,1,2,1,2,4,6,5,5,7,7,1,5,2
"2597",85,0,100,85,100,0,1,47,10,1,0,0,0,0,2,3,1,1,85,0,99,2,2,1,2,6,4,7,4,6,3,7,3,6,7
"2598",60,2,85,85,-99,-99,3,39,11,1,1,1,0,0,2,-9,1,1,70,0,4,2,2,2,1,5,1,5,1,6,1,6,5,3,4
"2599",85,0,85,85,100,40,1,53,10,0,0,0,0,0,2,16,1,1,100,15,4,2,2,2,2,7,1,6,1,5,1,7,2,4,4
"2600",0,0,60,30,50,50,4,53,10,0,0,0,0,0,2,25,-1,-1,0,60,4,2,2,1,1,4,4,3,4,6,4,7,2,4,4
"2601",0,60,30,30,15,70,6,46,10,0,0,0,0,0,2,23,1,2,15,70,6,2,2,1,2,6,3,6,3,5,2,6,2,6,2
"2602",0,85,0,40,20,85,7,30,10,0,0,0,0,0,1,21,1,9,2,85,-9,1,2,2,2,4,4,4,4,4,4,4,4,4,4
"2603",100,0,100,100,100,0,1,42,9,1,0,0,0,0,2,12,0,-1,100,0,99,2,2,1,2,5,4,7,7,6,6,7,3,5,4
"2604",100,0,100,40,85,0,1,53,14,0,0,0,0,0,2,21,0,-1,62,2,2,2,1,2,1,6,1,7,5,7,3,7,1,5,1
"2605",60,0,91,81,70,30,2,31,13,0,0,0,0,0,1,22,1,1,60,0,2,2,1,2,1,6,3,6,1,6,2,4,1,6,2
"2606",0,60,15,15,30,60,4,71,9,0,0,0,0,0,1,14,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"2607",70,60,76,71,56,51,3,-9,14,-9,-9,-9,-9,-9,-9,-9,1,1,61,61,4,1,1,2,1,4,4,4,4,4,4,4,4,4,4
"2608",0,60,15,15,15,60,6,60,12,0,0,0,0,0,2,24,1,2,5,90,5,2,2,2,1,3,6,6,6,4,7,2,4,4,4
"2609",0,85,30,15,30,85,6,41,10,0,0,0,0,0,1,27,0,-1,15,85,6,2,2,1,1,6,5,7,5,5,5,6,1,3,2
"2610",3,56,5,11,1,84,7,23,10,0,0,0,0,0,1,22,1,2,7,60,6,2,2,2,1,6,5,6,5,5,3,4,2,3,3
"2611",15,55,30,40,40,55,5,38,14,0,0,0,0,0,1,28,0,-1,15,30,5,2,1,2,1,5,5,5,2,4,4,3,3,5,3
"2612",40,80,100,85,70,70,2,39,13,0,0,0,0,0,2,11,1,1,70,30,3,1,2,2,1,3,1,7,5,6,7,7,1,3,6
"2613",51,16,78,61,85,15,3,35,10,1,0,0,0,0,1,24,1,3,50,60,4,1,2,1,2,2,1,6,3,6,7,5,1,3,3
"2614",0,0,0,0,30,50,5,20,12,0,0,0,0,0,1,26,1,2,0,30,5,2,2,1,1,2,5,6,5,4,6,5,2,5,4
"2615",86,2,84,61,52,51,4,51,5,-9,-9,-9,-9,-9,1,3,1,1,93,3,4,2,2,1,1,7,7,7,5,7,7,7,4,6,6
"2616",50,60,78,29,75,65,5,71,12,0,0,0,0,0,2,17,1,2,30,85,5,2,2,2,1,5,1,7,1,7,4,7,1,7,3
"2617",3,1,74,3,0,5,2,25,16,0,0,0,0,0,1,1,1,3,40,42,4,2,2,2,1,3,4,6,1,6,5,4,2,6,1
"2618",85,0,100,60,85,0,1,70,14,0,0,0,0,0,2,12,1,1,100,0,1,1,1,2,1,4,1,6,7,7,6,7,5,6,2
"2619",75,20,86,86,65,35,2,38,13,0,0,0,0,0,2,12,1,1,90,20,2,1,1,2,1,7,2,6,2,7,1,7,4,7,2
"2620",70,0,85,60,70,50,3,28,12,0,0,0,0,0,2,20,-1,-1,70,0,4,2,2,2,1,4,2,6,6,6,6,6,2,6,4
"2621",30,30,40,50,30,60,6,32,14,0,0,0,0,0,1,25,0,-1,30,45,5,1,1,2,1,5,5,6,1,6,1,2,1,7,2
"2622",30,15,85,40,70,50,3,46,9,0,0,0,0,0,1,8,-1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2623",65,60,70,85,40,60,5,33,13,0,0,0,0,0,1,28,0,-1,61,53,5,1,1,2,1,5,2,6,1,5,5,5,2,7,4
"2624",0,100,0,0,0,85,7,58,9,0,0,0,0,0,2,1,1,2,2,98,3,2,1,1,1,4,1,4,3,4,4,4,4,3,4
"2625",100,0,100,100,100,0,1,79,9,0,0,0,0,0,2,11,1,1,100,0,3,2,2,1,2,4,4,4,4,4,4,4,4,4,4
"2626",30,60,30,40,15,60,6,40,14,0,0,0,0,0,2,20,1,1,30,0,4,1,1,2,1,7,2,5,3,7,1,7,2,5,1
"2627",15,50,15,30,15,85,7,66,14,0,0,0,0,0,1,21,1,2,18,61,6,1,1,2,1,4,5,6,2,6,3,4,2,6,4
"2628",85,0,95,70,85,10,1,69,14,0,0,0,0,0,2,13,1,1,85,0,1,1,1,2,1,6,1,6,1,6,3,6,1,5,2
"2629",30,0,40,50,0,0,5,46,13,0,0,0,0,0,2,15,1,1,70,0,4,1,2,2,1,7,1,7,1,7,1,7,1,7,1
"2630",31,1,62,49,0,60,7,38,11,0,0,0,0,0,1,3,1,2,70,100,99,2,2,2,1,2,4,2,4,4,5,5,5,4,2
"2631",98,2,52,93,99,15,1,50,10,0,0,0,0,1,1,7,0,-1,96,3,4,2,2,1,1,3,3,4,4,4,4,4,3,5,6
"2632",15,0,60,70,0,0,4,32,9,0,0,0,0,1,1,4,-1,-1,1,5,4,2,2,2,1,4,5,6,2,6,7,7,2,4,4
"2633",70,0,85,50,85,0,3,26,13,0,0,0,0,0,2,7,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"2634",70,0,80,80,75,30,3,68,14,0,0,0,0,0,1,22,1,1,65,10,3,2,1,2,1,6,5,5,5,4,3,5,4,4,4
"2635",0,0,80,0,50,0,4,22,9,1,0,0,0,0,2,3,-1,-1,0,0,3,1,1,1,1,3,4,6,5,7,6,7,1,6,1
"2636",50,70,50,50,40,70,5,56,8,1,1,1,1,0,1,14,1,3,50,50,99,2,1,1,1,4,1,6,1,4,3,6,2,5,4
"2637",15,70,15,16,15,84,7,55,13,0,0,0,0,0,1,22,1,2,17,72,6,2,1,1,1,5,4,6,3,6,3,5,4,5,5
"2638",50,51,51,51,50,51,4,64,9,1,0,0,0,0,1,1,0,-1,70,0,4,2,1,-9,2,4,4,4,3,4,4,4,4,4,4
"2639",2,43,1,2,16,41,5,61,14,0,0,0,0,0,2,19,-1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2640",60,0,15,50,0,60,6,54,9,0,0,0,0,0,2,12,0,-1,60,85,99,2,2,1,1,3,4,6,3,6,5,7,2,6,5
"2641",61,32,60,41,32,32,6,36,14,0,0,0,0,0,2,20,0,-1,40,42,5,2,1,2,1,6,1,6,3,5,2,6,2,6,5
"2642",85,0,100,70,85,0,1,20,13,1,0,0,0,0,2,15,1,1,70,4,99,2,1,1,1,6,7,7,5,5,2,5,5,6,6
"2643",0,30,0,0,0,60,5,69,15,0,0,0,0,0,1,21,1,-1,1,30,4,2,1,2,1,2,1,7,1,2,7,6,5,6,3
"2644",70,15,85,75,70,20,2,27,15,0,0,0,0,0,1,27,-1,-1,61,2,3,1,1,2,1,6,5,5,1,5,3,4,2,7,1
"2645",15,51,33,16,1,31,6,86,9,0,0,0,0,0,2,9,1,2,15,60,4,2,2,2,2,5,4,7,3,4,4,6,1,6,3
"2646",71,1,79,99,61,2,1,57,9,0,0,0,0,0,2,20,1,1,95,1,4,2,2,1,1,7,6,6,4,5,2,4,2,5,3
"2647",30,70,0,60,40,60,2,30,12,0,0,0,0,0,2,5,0,-1,40,70,99,1,1,1,2,5,5,6,5,6,6,6,6,6,6
"2648",51,51,57,57,62,31,3,40,10,1,0,0,0,0,2,7,0,-1,15,30,4,2,2,2,1,4,1,6,6,6,3,6,3,4,3
"2649",0,85,0,0,0,85,6,66,9,0,0,0,0,0,1,8,-1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2650",94,0,99,90,72,7,2,36,11,0,0,1,0,0,1,13,1,1,99,0,2,1,1,2,2,2,2,6,1,6,7,3,3,4,1
"2651",80,16,85,80,80,30,1,44,14,0,0,0,0,0,1,28,1,1,75,25,3,1,1,2,1,2,2,6,2,6,7,5,2,7,2
"2652",70,15,85,85,70,30,3,55,5,0,1,0,0,0,2,15,1,1,71,50,4,2,2,1,2,5,4,5,4,5,4,4,2,5,4
"2653",30,0,100,40,40,15,2,33,13,0,0,0,0,0,2,13,1,-1,40,0,2,2,1,1,1,7,2,6,2,7,2,7,1,6,1
"2654",60,0,40,40,60,15,3,58,10,0,0,0,0,0,2,22,1,1,85,0,99,2,2,1,1,4,6,5,3,3,3,2,2,4,4
"2655",85,1,100,72,59,48,4,31,9,1,0,0,0,0,1,19,-1,-1,94,0,99,2,2,1,1,5,4,6,4,6,5,5,4,6,1
"2656",30,85,13,49,31,72,7,56,10,0,0,0,0,0,1,3,1,2,18,59,4,2,2,1,1,3,4,4,4,4,4,4,5,4,6
"2657",60,40,50,50,85,40,2,57,10,0,0,0,0,0,2,18,1,2,40,60,99,2,2,1,1,4,1,7,2,6,6,6,1,7,5
"2658",70,30,70,40,60,30,3,28,13,0,0,0,0,0,1,11,1,1,40,15,4,2,1,2,1,6,3,6,1,7,4,7,1,7,2
"2659",85,0,100,70,70,15,1,37,12,0,0,0,0,0,2,21,1,1,93,1,2,1,1,2,1,6,2,5,1,6,4,5,1,5,1
"2660",30,60,40,50,40,50,5,45,13,0,0,0,0,0,1,25,1,2,35,64,4,2,2,2,1,5,1,7,1,5,4,5,2,6,3
"2661",1,77,1,1,1,30,4,43,12,0,0,0,0,0,2,1,1,2,1,70,6,2,2,1,1,6,4,6,4,4,3,7,1,7,4
"2662",85,0,100,70,70,15,2,37,15,0,0,0,0,0,2,24,1,1,100,0,3,1,1,2,1,4,4,7,4,4,4,4,4,4,4
"2663",90,0,95,90,85,15,1,66,14,0,0,0,0,0,2,23,1,1,100,0,3,1,1,2,1,7,6,7,6,7,1,7,2,6,1
"2664",15,15,4,17,0,14,6,76,13,0,0,0,0,0,2,19,1,5,-9,15,6,1,1,2,1,4,1,7,2,4,4,6,2,4,3
"2665",85,1,100,85,99,52,1,75,9,1,0,0,0,0,2,4,1,1,85,0,3,2,1,1,1,5,1,6,4,5,4,5,1,6,1
"2666",60,30,83,69,64,30,3,33,11,1,0,0,0,0,1,7,-1,-1,40,36,99,2,1,2,2,3,3,4,4,4,3,5,3,4,3
"2667",0,100,0,0,0,70,4,72,9,0,0,0,0,0,1,23,1,2,0,100,6,2,2,1,1,6,4,6,1,5,4,5,2,6,4
"2668",100,0,92,95,100,30,1,26,13,0,0,0,0,0,2,8,1,1,83,2,99,2,2,2,1,6,5,7,2,7,2,7,1,6,3
"2669",70,40,85,85,70,30,3,72,13,0,0,0,0,0,1,7,0,-1,71,40,3,1,2,2,1,6,3,6,2,5,2,5,1,5,1
"2670",0,0,0,0,0,0,4,38,15,0,0,0,0,0,2,27,-1,-1,26,15,3,2,1,2,1,6,2,7,6,5,3,7,3,4,3
"2671",16,16,15,61,16,16,4,35,10,0,0,0,0,0,2,11,0,-1,16,15,99,2,2,2,2,1,1,5,2,5,7,5,5,5,5
"2672",0,70,70,85,15,60,5,67,7,0,0,0,0,0,2,5,-1,-1,2,86,99,2,2,1,1,6,2,7,5,6,6,7,2,6,2
"2673",0,100,0,15,0,85,7,63,13,0,1,0,0,0,1,25,1,2,0,100,6,1,2,2,2,6,2,6,1,4,4,5,2,6,3
"2674",0,70,30,50,70,70,5,42,10,0,0,0,0,0,1,18,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"2675",0,100,0,0,0,100,7,78,10,0,0,0,0,0,2,8,1,2,1,100,4,2,2,1,1,7,6,7,6,7,5,7,2,6,2
"2676",0,70,90,100,50,70,6,24,10,0,0,0,0,0,1,10,-1,-1,0,85,5,2,2,2,1,5,6,2,5,5,2,6,2,6,3
"2677",85,15,85,70,85,40,1,66,13,0,0,0,0,0,1,21,1,1,60,1,2,2,2,1,1,3,1,7,4,6,6,5,1,7,4
"2678",2,99,1,71,1,85,5,57,9,0,0,0,0,0,2,9,0,-1,1,98,6,2,2,1,2,6,1,7,4,4,4,7,4,5,4
"2679",70,15,65,65,60,35,3,52,9,0,0,0,0,0,1,13,1,1,65,25,4,2,2,1,1,2,1,6,2,5,7,5,2,5,2
"2680",-99,-99,100,-99,100,0,1,45,7,1,0,0,0,0,2,1,1,1,-9,0,99,1,2,1,1,4,4,4,4,4,4,4,4,4,4
"2681",85,1,99,98,95,1,1,37,10,0,0,0,0,0,2,11,-1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"2682",79,0,59,69,60,30,2,39,13,0,0,0,0,0,2,14,1,1,77,6,4,2,2,1,1,6,3,6,2,6,5,5,2,6,4
"2683",0,95,0,20,30,60,2,35,10,0,0,0,0,0,1,21,1,2,1,94,6,2,1,2,1,7,2,7,1,6,4,6,1,7,2
"2684",85,16,99,99,91,40,1,46,7,1,0,0,0,0,2,5,1,-1,95,0,99,2,2,1,2,4,4,7,4,5,4,7,1,5,1
"2685",0,60,0,60,0,40,5,72,11,0,0,0,0,0,2,12,1,2,30,72,4,2,2,1,1,4,1,6,4,5,6,7,2,7,5
"2686",0,70,0,0,0,85,7,29,12,0,0,0,0,0,1,23,0,-1,48,84,6,2,2,1,2,2,1,5,2,2,7,5,3,4,4
"2687",0,85,0,0,15,85,7,62,9,0,0,0,0,0,2,5,1,2,0,85,6,2,2,1,2,7,2,7,5,5,6,7,3,6,5
"2688",17,60,13,4,41,58,6,78,10,0,0,0,0,0,2,1,1,2,31,51,5,2,2,2,1,6,2,6,3,5,3,7,4,5,5
"2689",0,70,0,15,15,85,7,29,14,0,0,0,0,0,2,15,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"2690",85,0,100,70,50,50,4,26,10,1,0,0,0,0,1,15,-1,-1,61,60,3,2,2,1,1,2,2,7,5,5,6,4,1,6,2
"2691",30,15,70,60,60,0,1,33,13,0,0,0,0,0,1,18,1,1,60,10,2,1,1,2,1,7,6,7,5,6,1,6,2,6,1
"2692",0,85,15,0,0,100,7,52,9,0,0,0,0,0,1,19,0,-1,0,85,4,2,2,1,2,6,6,6,4,5,4,7,2,6,4
"2693",0,90,25,0,0,75,5,69,11,0,0,0,0,0,2,13,1,2,30,85,6,2,1,2,1,5,6,7,3,4,4,4,2,6,3
"2694",50,0,70,85,60,40,2,39,9,0,0,0,0,0,1,24,1,1,60,40,5,2,2,1,1,6,5,7,2,7,2,6,1,6,5
"2695",15,40,40,50,40,85,6,50,9,0,0,0,0,0,2,19,1,2,15,60,4,2,2,1,2,5,2,7,3,4,5,7,2,7,4
"2696",16,72,17,41,31,51,6,59,13,0,0,0,0,0,2,26,1,2,15,70,6,1,1,2,1,6,2,7,2,6,2,5,1,6,2
"2697",41,2,99,52,51,51,4,34,13,0,0,0,0,0,2,11,1,5,52,1,2,2,1,2,1,6,4,6,2,6,5,6,3,7,1
"2698",0,90,15,50,20,70,7,35,12,0,0,0,0,0,1,16,1,2,0,84,6,2,2,1,2,4,5,6,4,5,3,4,3,6,3
"2699",75,0,80,95,65,30,2,54,11,0,0,0,0,0,2,18,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"2700",71,1,85,100,51,1,1,25,9,0,0,0,0,0,1,27,0,-1,70,1,4,2,1,2,1,2,2,6,2,2,2,2,6,2,2
"2701",0,100,0,0,0,70,7,58,13,1,0,0,0,0,2,27,1,-1,2,93,6,1,2,2,1,7,3,6,2,7,1,6,2,6,2
"2702",31,1,85,15,15,0,1,22,13,1,0,0,0,0,2,1,1,1,30,0,1,1,1,2,1,1,7,7,5,7,2,2,1,3,3
"2703",85,15,85,85,85,30,2,29,11,1,0,0,0,0,2,1,1,1,100,0,2,2,1,1,2,4,4,6,6,4,7,6,5,6,5
"2704",0,70,0,50,50,50,5,46,10,0,0,0,0,0,1,22,1,2,18,100,4,2,2,1,1,6,2,7,3,6,2,2,2,6,2
"2705",50,0,60,50,50,30,5,58,12,0,0,0,0,0,1,23,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"2706",70,0,70,85,70,0,1,38,13,0,0,0,0,0,2,24,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"2707",40,70,50,50,50,50,4,27,12,0,0,0,0,0,1,19,0,-1,20,60,99,1,1,2,1,2,5,4,5,5,6,5,5,6,5
"2708",78,1,85,71,71,17,1,37,11,1,0,0,0,0,2,17,1,1,77,16,4,2,2,1,1,6,4,7,6,6,2,7,1,4,1
"2709",85,15,100,70,100,85,2,49,9,0,0,0,1,0,2,1,0,-1,50,60,-9,2,2,1,2,1,1,6,1,5,7,7,7,7,7
"2710",51,2,50,50,60,51,4,66,11,0,1,0,0,1,1,9,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"2711",0,0,0,-99,0,0,2,19,10,0,0,0,0,0,1,1,0,-1,18,0,99,1,1,2,1,5,3,5,4,5,4,4,5,4,4
"2712",15,50,70,85,50,50,3,56,3,0,0,0,0,0,1,7,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"2713",85,50,100,60,15,15,1,67,11,1,0,0,0,0,2,12,1,1,60,0,99,2,1,1,1,6,5,5,5,5,5,5,6,6,5
"2714",2,9,66,59,0,0,2,39,9,0,1,0,0,0,1,20,1,5,0,60,4,1,1,2,1,6,1,5,5,6,5,6,6,5,3
"2715",0,85,0,0,15,60,6,59,13,0,0,0,0,0,2,20,1,-1,0,85,6,2,2,2,1,6,4,6,2,7,1,7,1,7,1
"2716",32,60,60,62,52,50,4,60,14,0,0,1,0,0,1,25,0,-1,16,62,4,1,2,2,2,5,5,5,4,4,4,3,5,6,4
"2717",98,5,97,99,100,16,1,57,12,1,1,0,0,0,1,22,1,1,86,15,2,1,1,2,1,6,2,6,2,6,5,6,5,6,3
"2718",60,30,70,85,70,40,3,47,13,0,0,0,0,0,1,23,1,1,30,15,4,2,2,2,1,5,4,6,2,5,6,5,2,6,4
"2719",60,0,70,50,60,50,2,20,10,0,0,1,0,0,1,4,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"2720",30,15,15,40,18,20,4,31,10,0,0,0,0,0,1,7,-1,-1,25,25,99,2,2,1,2,1,5,6,6,4,7,6,5,4,3
"2721",0,0,0,0,0,0,4,22,9,0,0,0,0,0,1,7,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"2722",15,60,0,0,0,85,7,23,10,0,0,0,0,0,2,22,1,2,20,90,6,2,2,1,1,3,3,6,6,6,5,6,3,2,3
"2723",85,15,85,70,100,40,1,71,10,0,0,0,0,0,1,2,-1,-1,70,30,3,2,2,1,2,6,2,6,2,6,2,6,3,5,3
"2724",60,0,85,70,70,40,2,68,9,0,0,1,0,0,1,22,-1,-1,60,0,3,2,2,2,2,2,1,7,3,5,5,5,3,6,5
"2725",100,0,85,100,85,0,1,59,15,0,0,0,0,0,2,24,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"2726",30,70,40,0,15,100,7,49,13,0,1,0,0,0,2,18,0,-1,36,71,99,2,2,2,2,7,5,7,6,5,6,2,6,6,5
"2727",0,30,15,40,30,70,7,61,10,0,0,0,0,0,1,1,1,1,40,30,2,2,1,2,1,2,6,5,5,6,1,3,2,4,4
"2728",0,60,30,30,15,60,5,72,10,0,0,0,0,0,1,22,1,2,0,60,7,2,2,1,1,6,6,5,2,5,1,5,5,6,5
"2729",50,51,41,59,49,51,4,41,10,0,0,0,0,0,2,23,0,-1,41,55,4,2,2,2,1,5,5,7,7,6,6,6,2,5,4
"2730",61,1,95,55,64,31,1,23,13,0,0,0,0,0,2,2,0,-1,77,26,2,1,2,2,1,3,4,3,2,4,3,4,4,3,3
"2731",60,0,100,100,60,30,1,57,10,0,0,0,0,0,2,2,1,1,85,0,2,1,1,2,1,3,1,1,5,4,5,4,7,4,1
"2732",100,0,100,100,100,0,1,84,10,0,0,0,0,0,2,10,1,-1,100,40,5,2,2,2,2,6,3,6,3,6,6,6,1,6,6
"2733",15,1,60,1,16,1,3,54,13,0,0,0,0,0,2,21,1,5,15,15,4,1,1,2,1,3,2,6,4,6,5,6,3,5,4
"2734",40,60,60,70,70,40,2,58,10,0,0,0,0,0,1,25,1,2,30,70,3,2,1,2,1,4,5,6,2,5,4,5,2,6,4
"2735",90,0,85,75,65,40,3,38,10,0,1,0,0,0,2,23,1,1,75,0,3,1,1,2,1,3,2,6,2,5,5,6,3,6,3
"2736",70,1,99,61,85,0,1,71,14,0,0,0,0,0,2,28,1,1,95,0,2,1,1,2,1,3,2,7,3,6,6,6,1,6,5
"2737",-99,60,70,-99,60,50,1,57,10,0,0,0,0,0,1,9,0,-1,60,72,99,1,2,1,1,4,4,4,4,4,4,4,4,4,4
"2738",0,85,-99,0,0,100,7,63,10,0,0,0,0,0,2,23,1,2,0,70,99,2,2,1,2,6,3,6,4,6,6,6,4,6,5
"2739",0,85,0,60,15,15,4,29,9,0,0,0,0,0,2,4,0,-1,0,70,99,2,2,1,1,4,4,5,3,6,5,5,5,7,2
"2740",50,50,60,60,60,50,3,73,9,0,0,0,0,0,2,23,-1,-1,15,40,5,2,2,2,1,4,4,6,5,3,6,6,2,6,4
"2741",16,85,32,16,31,86,6,25,12,0,0,0,0,0,2,11,1,2,13,62,6,2,2,1,2,7,4,4,4,4,3,6,2,4,3
"2742",40,60,30,40,40,60,7,58,14,0,0,0,0,0,1,27,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"2743",90,0,100,70,85,30,1,70,14,0,0,0,0,0,2,13,1,-1,85,0,2,2,1,2,1,3,1,7,2,6,6,7,1,7,2
"2744",0,15,100,60,0,0,5,56,10,0,0,0,0,0,2,27,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"2745",30,32,2,31,40,51,4,-9,10,1,0,0,0,0,2,21,-1,-1,25,31,5,2,2,1,2,5,3,5,3,3,5,6,5,6,4
"2746",0,85,70,15,-99,-99,6,-9,10,0,0,0,0,0,1,-9,-1,-1,30,100,6,2,2,1,2,6,1,7,1,6,6,7,1,7,1
"2747",85,0,85,60,85,30,3,68,10,1,0,0,0,0,2,9,1,1,84,1,3,2,2,1,1,6,2,6,6,6,6,7,2,6,6
"2748",30,15,50,70,60,60,4,36,-9,0,0,0,0,1,2,1,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"2749",15,60,40,15,40,60,7,70,14,0,0,0,0,0,1,27,1,2,20,60,6,2,1,2,1,5,5,6,1,5,5,3,2,6,6
"2750",40,30,60,60,30,40,6,34,13,0,0,0,0,0,1,21,1,1,41,38,4,2,2,2,1,5,2,5,3,5,5,5,3,6,4
"2751",0,60,0,15,15,40,5,35,13,0,0,0,0,0,1,26,1,2,2,72,5,2,1,2,1,3,2,5,5,2,5,5,2,6,1
"2752",0,70,40,60,15,70,7,90,10,0,0,0,0,0,2,2,1,2,16,70,7,2,2,1,1,6,2,7,2,3,1,6,1,6,5
"2753",100,0,60,60,100,0,1,58,13,0,0,0,0,1,2,14,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"2754",50,0,60,50,50,50,4,34,12,0,0,0,0,0,2,23,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"2755",81,3,94,87,74,17,1,53,10,1,0,0,0,0,1,15,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"2756",15,85,15,15,50,70,6,49,9,0,0,0,0,0,2,9,0,-1,15,85,6,2,2,1,1,6,1,7,2,5,1,7,1,7,2
"2757",0,70,0,15,0,15,6,53,13,0,0,0,0,0,2,21,1,2,0,75,5,1,2,2,1,6,6,7,5,3,2,7,1,2,2
"2758",55,50,36,41,38,62,7,58,10,0,0,0,0,0,2,24,1,2,4,76,6,2,1,1,2,6,3,6,2,6,5,6,2,6,2
